Town,List Year,Sale Amount,Assessed Value,Sales Ratio,Property Type,Estimated NOI,Cap Rate,SqFt,Price per SqFt
Newtown,2005,171600.0,163940.0,0.955361305,,12012.000000000002,0.05908695181173099,2210,77.6470588235294
New Canaan,2011,420000.0,325430.0,0.774833333,Condo,29400.000000000004,0.06672259146072539,2372,177.06576728499158
Torrington,2004,400000.0,251300.0,0.62825,,28000.000000000004,0.07052370316752185,1740,229.88505747126436
Norwich,2022,225000.0,83900.0,0.3728,Residential,15750.000000000002,0.058189897548298626,2115,106.38297872340425
Guilford,2001,575000.0,258510.0,0.449582609,,40250.00000000001,0.07115945131552401,1077,533.8904363974002
Torrington,2006,271000.0,157500.0,0.581180812,Single Family,18970.0,0.0771503666718501,2359,114.8791860958033
Killingworth,2013,38315.0,43910.0,1.14602636,Single Family,2682.05,0.08633424206091087,1949,19.65879938429964
Glastonbury,2021,300000.0,156700.0,0.5223,Residential,21000.000000000004,0.06620774466994048,2864,104.74860335195531
Glastonbury,2003,130000.0,115600.0,0.889230769,,9100.0,0.07886418939962471,2104,61.78707224334601
Southington,2021,184783.0,79770.0,0.4316,Residential,12934.810000000001,0.07945808194647958,2385,77.47714884696016
Southbury,2009,90000.0,250490.0,2.783222222,Single Family,6300.000000000001,0.08017528653687975,2455,36.65987780040733
Norwalk,2011,425500.0,309330.0,0.726980024,Single Family,29785.000000000004,0.07868071752276105,2283,186.37757336837495
Newington,2016,165000.0,121130.0,0.734121212,Condo,11550.000000000002,0.07168833376526537,2240,73.66071428571429
Bethel,2006,613500.0,280070.0,0.456511817,Single Family,42945.00000000001,0.07690176321680886,1681,364.9613325401547
East Lyme,2009,208000.0,155610.0,0.748125,Single Family,14560.000000000002,0.07810325596054657,881,236.09534619750283
Manchester,2009,210000.0,171800.0,0.818095238,Single Family,14700.000000000002,0.0773347183032641,1212,173.26732673267327
East Haddam,2004,259900.0,183320.0,0.705348211,,18193.0,0.06779347246925004,1430,181.74825174825176
Bristol,2010,232000.0,181720.0,0.783275862,Single Family,16240.000000000002,0.06305270285311718,2055,112.89537712895377
Southington,2006,167000.0,116900.0,0.7,Condo,11690.000000000002,0.07170780001175259,2560,65.234375
Meriden,2018,105000.0,76580.0,0.7293,Three Family,7350.000000000001,0.07720008417497222,1459,71.96710075394105
New Haven,2009,160000.0,300230.0,1.8764375,Single Family,11200.000000000002,0.07307662521241967,1483,107.8894133513149
Farmington,2008,270000.0,192790.0,0.714037037,Single Family,18900.0,0.06118851440813548,2060,131.06796116504853
Southington,2010,235000.0,112140.0,0.477191489,,16450.0,0.06436233634435813,2983,78.77975192758967
Plainfield,2001,69900.0,22000.0,0.314735336,,4893.000000000001,0.06605165180006656,1393,50.179468772433594
Norwalk,2015,1500000.0,1011830.0,0.674553333,Single Family,105000.00000000001,0.0563438076443097,2094,716.3323782234957
Hamden,2021,335000.0,143570.0,0.4285,Residential,23450.000000000004,0.05110350707903847,2615,128.1070745697897
Guilford,2020,625000.0,289770.0,0.4636,Residential,43750.00000000001,0.06405789127618333,1331,469.5717505634861
East Haddam,2009,459000.0,284860.0,0.620610022,Single Family,32130.000000000004,0.06932020477683686,2102,218.36346336822075
New Haven,2013,3000000.0,690270.0,0.23009,,210000.00000000003,0.060060069555065196,824,3640.776699029126
East Lyme,2002,135000.0,100030.0,0.740962963,,9450.0,0.06584020728922006,1528,88.35078534031413
New Britain,2015,100000.0,83510.0,0.8351,Single Family,7000.000000000001,0.08137828522106595,1893,52.826201796090864
West Hartford,2009,520000.0,280300.0,0.539038462,Condo,36400.0,0.08056573738786701,1126,461.8117229129663
Bristol,2011,137500.0,94640.0,0.688290909,Condo,9625.000000000002,0.06928829923275626,807,170.38413878562577
Stratford,2022,269000.0,120120.0,0.4465,Residential,18830.0,0.05832820366302131,2809,95.76361694553222
Southbury,2016,235000.0,156530.0,0.666085106,Condo,16450.0,0.06930758209519522,1401,167.73733047822984
Cromwell,2011,175750.0,128000.0,0.728307255,Condo,12302.500000000002,0.0844469187114369,1420,123.76760563380282
Granby,2004,145000.0,74060.0,0.510758621,,10150.000000000002,0.07304429607324814,2818,51.45493257629524
Stafford,2003,40000.0,8750.0,0.21875,,2800.0000000000005,0.0682174206069289,2609,15.331544653123803
Stamford,2021,340000.0,194760.0,0.5728,Residential,23800.000000000004,0.07687194016893097,2014,168.81827209533267
Groton,2005,210000.0,85540.0,0.407333333,,14700.000000000002,0.07541939408251946,1939,108.30324909747293
Stratford,2018,167000.0,101010.0,0.6048,Condo,11690.000000000002,0.05881256612039729,2610,63.984674329501914
Newington,2013,975000.0,665850.0,0.682923077,,68250.0,0.07286238533385839,2867,340.07673526334145
Scotland,2011,43850.0,166730.0,3.802280502,Single Family,3069.5000000000005,0.07252523602326086,2773,15.813198701767039
Waterford,2005,330000.0,145200.0,0.44,,23100.000000000004,0.0720354194065276,1922,171.6961498439126
Waterbury,2018,203000.0,119200.0,0.5871,Single Family,14210.000000000002,0.07204607622516125,1075,188.8372093023256
Salisbury,2006,812500.0,471720.0,0.580578462,Single Family,56875.00000000001,0.06976250949781118,1969,412.64601320467244
Newington,2002,250716.0,65310.0,0.260493945,,17550.120000000003,0.05823360654944074,2623,95.58368280594739
Southington,2022,380000.0,173830.0,0.4574,Residential,26600.000000000004,0.0616991614068598,1092,347.98534798534797
Norwich,2022,165000.0,80200.0,0.486,Residential,11550.000000000002,0.07673596968962978,1373,120.17479970866715
Bridgeport,2021,310000.0,129220.0,0.4168,Residential,21700.000000000004,0.07275408304740943,2799,110.75384065737764
Canton,2009,810000.0,543970.0,0.671567901,Single Family,56700.00000000001,0.05675897541834033,1695,477.87610619469024
Ledyard,2022,269900.0,124530.0,0.4613,Residential,18893.0,0.06957637212416641,2600,103.8076923076923
Milford,2009,450000.0,371200.0,0.824888889,Condo,31500.000000000004,0.05302989786861283,2605,172.7447216890595
Bridgeport,2001,149900.0,53550.0,0.357238159,,10493.000000000002,0.06843066050090521,1251,119.82414068745004
Woodbridge,2020,447500.0,260260.0,0.5815,Residential,31325.000000000004,0.06621175065963229,1522,294.0210249671485
Stratford,2003,144900.0,59500.0,0.410628019,,10143.000000000002,0.07037112297901109,2749,52.71007639141506
Wallingford,2016,233000.0,138000.0,0.592274678,Single Family,16310.000000000002,0.06199247747624741,1797,129.66054535336673
East Hartford,2017,89000.0,45550.0,0.511797753,Condo,6230.000000000001,0.07617772681145359,2128,41.82330827067669
Ledyard,2017,179900.0,141400.0,0.7859,Single Family,12593.000000000002,0.07363342193723325,2839,63.36738288129623
Manchester,2018,451000.0,292300.0,0.6481,,31570.000000000004,0.06454175177521551,1703,264.82677627715793
New Haven,2003,150000.0,62860.0,0.419066667,,10500.000000000002,0.07473012846481035,1363,110.05135730007336
Bridgeport,2001,55000.0,15960.0,0.290181818,,3850.0000000000005,0.06334770875698395,893,61.59014557670773
New Britain,2006,200000.0,91280.0,0.4564,Three Family,14000.000000000002,0.08047341590841012,2915,68.61063464837049
New Fairfield,2013,575000.0,469500.0,0.816521739,Single Family,40250.00000000001,0.07879587720291051,1710,336.2573099415205
Brookfield,2022,4500000.0,1619440.0,0.3598,Commercial,315000.00000000006,0.06083545446770183,12685,354.7497043752464
Voluntown,2013,80000.0,157790.0,1.972375,Single Family,5600.000000000001,0.07875827847882,1740,45.97701149425287
Seymour,2002,70000.0,39410.0,0.563,,4900.000000000001,0.0822153649426435,2461,28.443722064201545
East Lyme,2014,38000.0,38850.0,1.022368421,,2660.0000000000005,0.07503804376208212,1414,26.874115983026876
Salisbury,2019,465000.0,251300.0,0.5404,Single Family,32550.000000000004,0.05613872913018436,1506,308.7649402390438
Portland,2004,399950.0,3500.0,0.008751094,,27996.500000000004,0.07137255374938453,1987,201.28334172118772
Shelton,2016,240000.0,177100.0,0.737916667,Single Family,16800.0,0.06781471882552062,2539,94.52540370224497
Meriden,2020,389900.0,159530.0,0.4091,Residential,27293.000000000004,0.06329944141472864,877,444.5838084378563
Essex,2011,481775.0,344400.0,0.71485652,Single Family,33724.25,0.07564571915421589,1296,371.7399691358025
Bethel,2004,14000.0,237580.0,16.97,,980.0000000000001,0.07028960189198033,1546,9.055627425614489
Norwalk,2005,105000.0,57330.0,0.546,,7350.000000000001,0.04936113276213007,1016,103.34645669291339
Stafford,2004,104750.0,25340.0,0.241909308,,7332.500000000001,0.09631117784004307,2955,35.44839255499154
Old Lyme,2012,120000.0,195600.0,1.63,Single Family,8400.0,0.07543473663152313,1140,105.26315789473684
New Canaan,2006,2325000.0,992300.0,0.426795699,Single Family,162750.00000000003,0.07470596559614535,2279,1020.1842913558578
Danbury,2006,185500.0,78500.0,0.423180593,Condo,12985.000000000002,0.07312192826421365,2696,68.80563798219585
Plymouth,2022,310000.0,151620.0,0.489,Residential,21700.000000000004,0.06682484261857137,906,342.1633554083885
Windsor,2001,131835.0,15050.0,0.114157849,,9228.45,0.06886882938075976,2245,58.72383073496659
Hamden,2001,260000.0,104860.0,0.403307692,,18200.0,0.07533113862261792,2055,126.52068126520682
Greenwich,2018,736000.0,502110.0,0.6822,Condo,51520.00000000001,0.04214540194188145,2288,321.67832167832165
New Canaan,2011,1189500.0,638050.0,0.53640185,Single Family,83265.00000000001,0.06574372448512139,2100,566.4285714285714
West Hartford,2012,247450.0,154910.0,0.62602546,Single Family,17321.5,0.0803405337726882,1728,143.2002314814815
Manchester,2015,51000.0,94700.0,1.856862745,Condo,3570.0000000000005,0.07785496193503039,2680,19.029850746268657
Hartford,2010,95000.0,47661.0,0.501694737,Two Family,6650.000000000001,0.07262188800816774,1897,50.07907221929362
Ridgefield,2016,560000.0,365690.0,0.653,Single Family,39200.00000000001,0.07355615308014424,1328,421.68674698795184
Montville,2013,192000.0,138400.0,0.720833333,Single Family,13440.000000000002,0.06218690785733562,2369,81.04685521317012
Meriden,2009,55440.0,87020.0,1.56962482,Two Family,3880.8,0.0700865994292928,2382,23.27455919395466
Southington,2007,190000.0,175350.0,0.922894737,Two Family,13300.000000000002,0.0717378198220063,955,198.95287958115182
Meriden,2018,190000.0,104160.0,0.5482,Single Family,13300.000000000002,0.06155097479310423,1432,132.68156424581005
Waterbury,2006,43000.0,16100.0,0.374418605,Condo,3010.0000000000005,0.07219259961115586,1302,33.02611367127496
Portland,2016,102000.0,153930.0,1.509117647,Single Family,7140.000000000001,0.07461224568360747,1445,70.58823529411765
Wolcott,2018,170000.0,128070.0,0.7533,Single Family,11900.000000000002,0.07074450399143771,1076,157.99256505576207
Fairfield,2016,335000.0,206150.0,0.615373134,Two Family,23450.000000000004,0.08005568872296594,1883,177.90759426447158
New Haven,2011,390000.0,434210.0,1.113358974,,27300.000000000004,0.0856533251240513,2978,130.96037609133646
Middletown,2006,210000.0,97190.0,0.462809524,Single Family,14700.000000000002,0.06850387335046598,1265,166.0079051383399
Windham,2008,130285.0,117240.0,0.899873355,Three Family,9119.95,0.08683659785141819,1771,73.56578204404292
West Hartford,2017,525000.0,275660.0,0.525,Single Family,36750.0,0.0699755892629814,2074,253.1340405014465
Manchester,2005,245000.0,121400.0,0.495510204,,17150.0,0.06301371653360908,2247,109.03426791277259
South Windsor,2018,262900.0,197800.0,0.7523,Single Family,18403.0,0.06684130885455855,2151,122.22222222222223
Mansfield,2020,565000.0,336800.0,0.5961,Residential,39550.00000000001,0.08337624603779739,936,603.6324786324786
Woodbury,2004,376250.0,446870.0,1.187694352,,26337.500000000004,0.06895063844579438,1570,239.64968152866243
Berlin,2013,100000.0,159200.0,1.592,Single Family,7000.000000000001,0.062425101353774076,1314,76.10350076103501
Middletown,2011,47500.0,99020.0,2.084631579,Single Family,3325.0000000000005,0.06243423603575763,1958,24.259448416751788
Westport,2022,900000.0,428900.0,0.4765,Residential,63000.00000000001,0.07776296148093009,1156,778.5467128027682
East Hartford,2002,127000.0,76150.0,0.599606299,,8890.0,0.08855423859935127,1260,100.7936507936508
Fairfield,2003,732500.0,229250.0,0.312969283,,51275.00000000001,0.08197930751715735,2244,326.42602495543673
Hartford,2015,350000.0,192010.0,0.5486,,24500.000000000004,0.058647462418855247,2304,151.90972222222223
Newtown,2020,475000.0,208440.0,0.4388,Residential,33250.0,0.07382084611267947,1307,363.4276970160673
Seymour,2009,170000.0,147980.0,0.870470588,Single Family,11900.000000000002,0.06556369352789337,1883,90.28146574614976
New Milford,2011,31667.0,152180.0,4.805633625,Single Family,2216.69,0.05328081573838047,1272,24.895440251572328
Newington,2012,227500.0,164380.0,0.722549451,Single Family,15925.000000000002,0.06675536532640594,2308,98.57019064124783
Monroe,2004,850000.0,72940.0,0.085811765,,59500.00000000001,0.05773489512184319,2114,402.081362346263
Stonington,2011,80500.0,121300.0,1.506832298,Single Family,5635.000000000001,0.07711774268023387,2370,33.9662447257384
Simsbury,2011,310000.0,263500.0,0.85,Condo,21700.000000000004,0.06412597020426605,2651,116.93700490380988
Milford,2022,350000.0,397050.0,1.1344,Residential,24500.000000000004,0.07436525268290418,2171,161.21602947950254
South Windsor,2020,120000.0,72600.0,0.605,Residential,8400.0,0.08424058991726113,2593,46.27844195912071
Bridgeport,2004,405000.0,169331.0,0.418101235,,28350.000000000004,0.07416768012805816,1655,244.71299093655588
Milford,2012,435000.0,363400.0,0.835402299,Condo,30450.000000000004,0.05895545151229515,2776,156.70028818443805
Middletown,2004,253000.0,110460.0,0.436600791,,17710.0,0.08479106233931163,1140,221.9298245614035
Lyme,2021,265000.0,139300.0,0.5256,Vacant Land,18550.0,0.06754042032402024,2082,127.28146013448607
Newington,2022,311000.0,132230.0,0.4251,Residential,21770.000000000004,0.06614711075134108,1761,176.60420215786485
East Hartford,2005,169900.0,62420.0,0.367392584,,11893.000000000002,0.06072840133675063,2815,60.355239786856124
Norwalk,2019,320000.0,197260.0,0.6164,Single Family,22400.000000000004,0.06910694378075741,1455,219.93127147766322
Guilford,2016,325000.0,187490.0,0.576892308,Single Family,22750.000000000004,0.07435751211859577,1494,217.5368139223561
Stamford,2005,939000.0,332570.0,0.354174654,,65730.0,0.06979469035321582,1854,506.4724919093851
Harwinton,2002,135000.0,82750.0,0.612962963,,9450.0,0.06849504795519729,2120,63.679245283018865
Guilford,2018,450390.0,101120.0,0.2245,Single Family,31527.300000000003,0.08402295357151342,2389,188.52658015906238
Plainfield,2018,225000.0,137200.0,0.6097,Single Family,15750.000000000002,0.07748705217199009,2286,98.4251968503937
Haddam,2016,250000.0,144410.0,0.57764,Single Family,17500.0,0.038245215520217375,2160,115.74074074074075
Waterbury,2003,115000.0,60130.0,0.522869565,,8050.000000000001,0.08116020935056918,2110,54.502369668246445
Bolton,2001,105000.0,73070.0,0.695904762,,7350.000000000001,0.05692140693829429,1018,103.1434184675835
Stonington,2011,20200.0,144400.0,7.148514851,Single Family,1414.0000000000002,0.08636066274166962,2953,6.840501185235354
East Hartford,2003,160000.0,73210.0,0.4575625,,11200.000000000002,0.05858989186259678,2457,65.12006512006512
Bridgeport,2011,110000.0,118720.0,1.079272727,Two Family,7700.000000000001,0.07343863492508229,2388,46.06365159128978
Meriden,2003,80000.0,43540.0,0.54425,,5600.000000000001,0.059197702916040776,2719,29.422581831555718
East Haven,2001,195000.0,97750.0,0.501282051,,13650.000000000002,0.06318438059152294,2870,67.94425087108014
Chester,2001,93000.0,49100.0,0.527956989,,6510.000000000001,0.06570199700272783,2072,44.884169884169886
New Haven,2008,217000.0,209370.0,0.96483871,Two Family,15190.000000000002,0.07717061659944333,2754,78.79448075526507
Bethlehem,2020,510000.0,225570.0,0.4422,Residential,35700.0,0.05736128439266284,2093,243.6693741041567
Newtown,2021,570000.0,232170.0,0.4073,Residential,39900.00000000001,0.07377549124429837,818,696.8215158924205
Meriden,2015,170000.0,134190.0,0.789352941,Single Family,11900.000000000002,0.04363569634962455,2518,67.51389992057189
Norwalk,2017,265000.0,9400.0,0.0354,Condo,18550.0,0.07187604125606799,1014,261.34122287968444
Danbury,2004,294900.0,105000.0,0.356052899,,20643.000000000004,0.05901079749775423,2611,112.94523171198774
Middletown,2006,212500.0,83340.0,0.392188235,Condo,14875.000000000002,0.07603215996569411,2577,82.46022506790842
Bristol,2004,165000.0,84550.0,0.512424242,,11550.000000000002,0.05779836703125367,1340,123.13432835820896
Waterbury,2003,45000.0,82530.0,1.834,,3150.0000000000005,0.057749617663350336,1473,30.54989816700611
Simsbury,2014,185000.0,127170.0,0.687405405,Single Family,12950.000000000002,0.08627280384639754,1490,124.16107382550335
Hartford,2005,15000.0,3500.0,0.233333333,,1050.0,0.07220118215619195,1514,9.907529722589167
Lebanon,2002,160000.0,49270.0,0.3079375,,11200.000000000002,0.07696414788782618,2011,79.56240676280457
Hartford,2014,63000.0,59142.0,0.938761905,Three Family,4410.0,0.05557646606512049,999,63.06306306306306
East Hartford,2007,110000.0,111420.0,1.012909091,Single Family,7700.000000000001,0.08078927636246255,2944,37.36413043478261
Fairfield,2006,547000.0,397950.0,0.727513711,Single Family,38290.00000000001,0.05673622445564576,2979,183.61866398120173
